lat,lon,orbitYear,gasID,concentration,norm_concentration
57,-52,2017,CCl2F2,8.050e-11,-0.6552714120043485
65,-98,2008,CCl2F2,8.050e-11,-0.6552767639655283
41,-80,2015,N2O,9.620e-10,-0.6552867020517619
53,-105,2010,N2O,9.000e-10,-0.6553012811392925
66,-135,2010,N2O,8.990e-10,-0.655325891595173
67,-103,2015,N2O,9.590e-10,-0.6553625851443984
52,-71,2015,N2O,9.590e-10,-0.6553625851443984
68,-127,2015,N2O,9.590e-10,-0.6553625851443984
75,-97,2015,N2O,9.590e-10,-0.6553625851443984
58,-86,2015,N2O,9.580e-10,-0.6553878795086104
61,-98,2015,N2O,9.570e-10,-0.6554131738728227
67,-119,2015,N2O,9.570e-10,-0.6554131738728227
60,-140,2015,N2O,9.560e-10,-0.6554384682370349
63,-94,2015,N2O,9.560e-10,-0.6554384682370349
72,-93,2015,N2O,9.550e-10,-0.655463762601247
67,-72,2015,N2O,9.550e-10,-0.655463762601247
78,-134,2015,N2O,9.550e-10,-0.655463762601247
50,-101,2015,N2O,9.540e-10,-0.6554890569654591
65,-111,2015,N2O,9.530e-10,-0.6555143513296713
58,-97,2015,N2O,9.520e-10,-0.6555396456938835
65,-81,2015,N2O,9.520e-10,-0.6555396456938835
58,-117,2011,CCl2F2,5.350e-11,-0.6555649806330283
64,-124,2015,N2O,9.500e-10,-0.6555902344223078
53,-118,2015,N2O,9.490e-10,-0.6556155287865199
63,-126,2015,N2O,9.480e-10,-0.655640823150732
82,-130,2015,N2O,9.480e-10,-0.655640823150732
54,-69,2015,N2O,9.470e-10,-0.6556661175149443
66,-69,2015,N2O,9.470e-10,-0.6556661175149443
58,-68,2015,N2O,9.460e-10,-0.6556914118791564
67,-56,2012,CCl2F2,9.370e-11,-0.655706881123836
64,-125,2015,N2O,9.440e-10,-0.6557420006075807
48,-101,2015,N2O,9.430e-10,-0.6557672949717929
67,-134,2015,N2O,9.410e-10,-0.6558178837002171
82,-95,2017,CCl2F2,8.040e-11,-0.6558222418507059
67,-122,2017,CCl2F2,8.040e-11,-0.6558222418507059
70,-76,2017,CCl2F2,8.040e-11,-0.6558222418507059
66,-87,2019,CCl2F2,4.320e-11,-0.6558265975416125
63,-69,2015,N2O,9.400e-10,-0.6558431780644293
40,-101,2015,N2O,9.390e-10,-0.6558684724286414
63,-137,2015,N2O,9.390e-10,-0.6558684724286414
61,-56,2015,N2O,9.380e-10,-0.6558937667928536
45,-58,2010,N2O,8.740e-10,-0.6559411529921838
66,-54,2015,N2O,9.340e-10,-0.6559949442497022
50,-89,2010,N2O,8.670e-10,-0.6561134261833467
73,-106,2015,N2O,9.290e-10,-0.6561214160707629
49,-52,2015,N2O,9.290e-10,-0.6561214160707629
63,-140,2015,N2O,9.280e-10,-0.6561467104349752
65,-87,2012,CCl2F2,9.360e-11,-0.6561951865041835
82,-112,2012,CCl2F2,9.360e-11,-0.6561951865041835
68,-118,2012,CCl2F2,9.360e-11,-0.6561951865041835
67,-51,2015,N2O,9.260e-10,-0.6561972991633994
49,-109,2015,N2O,9.250e-10,-0.6562225935276116
43,-68,2015,N2O,9.240e-10,-0.6562478878918238
79,-95,2010,N2O,8.610e-10,-0.6562610889186293
65,-74,2008,CCl2F2,8.030e-11,-0.6562660967598947
72,-122,2015,N2O,9.230e-10,-0.6562731822560359
40,-76,2015,N2O,9.210e-10,-0.6563237709844603
78,-59,2017,CCl2F2,8.030e-11,-0.6563730716970634
76,-124,2017,CCl2F2,8.030e-11,-0.6563730716970634
77,-121,2015,N2O,9.190e-10,-0.6563743597128845
68,-137,2015,N2O,9.130e-10,-0.6565261258981575
63,-131,2006,CCl3F,7.560e-11,-0.656529353625269
61,-88,2015,N2O,9.120e-10,-0.6565514202623697
76,-51,2015,N2O,9.120e-10,-0.6565514202623697
60,-112,2015,N2O,9.120e-10,-0.6565514202623697
58,-73,2015,N2O,9.080e-10,-0.6566525977192182
65,-87,2015,N2O,9.080e-10,-0.6566525977192182
72,-63,2015,N2O,9.080e-10,-0.6566525977192182
54,-80,2015,N2O,9.070e-10,-0.6566778920834304
64,-78,2012,CCl2F2,9.350e-11,-0.6566834918845313
81,-105,2008,CCl2F2,8.020e-11,-0.6567607631570779
74,-77,2015,N2O,9.020e-10,-0.6568043639044912
70,-117,2015,N2O,9.010e-10,-0.6568296582687033
60,-87,2015,N2O,9.000e-10,-0.6568549526329154
63,-114,2017,CCl2F2,8.020e-11,-0.6569239015434208
46,-60,2015,N2O,8.930e-10,-0.6570320131824006
51,-73,2015,N2O,8.910e-10,-0.6570826019108248
47,-59,2015,N2O,8.910e-10,-0.6570826019108248
57,-72,2012,CCl2F2,9.340e-11,-0.6571717972648788
75,-71,2012,CCl2F2,9.340e-11,-0.6571717972648788
51,-98,2015,N2O,8.820e-10,-0.6573102511887342
80,-61,2008,CCl2F2,8.000e-11,-0.6577500959514444
78,-92,2004,CO2,9.370e-05,-0.6580139300136004
64,-112,2004,CO2,9.370e-05,-0.6580139300136004
59,-124,2017,CCl2F2,8.000e-11,-0.6580255612361358
63,-55,2017,CCl2F2,8.000e-11,-0.6580255612361358
64,-138,2010,CCl3F,6.610e-11,-0.6581234633166987
83,-138,2012,CCl2F2,9.320e-11,-0.6581484080255741
67,-109,2012,CCl2F2,9.320e-11,-0.6581484080255741
57,-87,2018,CO2,8.640e-05,-0.6581728812888836
71,-111,2008,CCl2F2,7.990e-11,-0.6582447623486275
63,-68,2017,CCl2F2,7.990e-11,-0.6585763910824931
73,-61,2012,CCl2F2,9.310e-11,-0.6586367134059218
80,-129,2012,CCl2F2,9.310e-11,-0.6586367134059218
60,-130,2012,CCl2F2,9.310e-11,-0.6586367134059218
68,-68,2012,CCl2F2,9.310e-11,-0.6586367134059218
79,-74,2008,CCl2F2,7.980e-11,-0.6587394287458107
51,-92,2017,CCl2F2,7.980e-11,-0.6591272209288506
46,-129,2004,CO2,9.350e-05,-0.6594702885012608
73,-124,2012,CCl2F2,9.290e-11,-0.6596133241666169
82,-89,2012,CCl2F2,9.290e-11,-0.6596133241666169
69,-102,2012,CCl2F2,9.280e-11,-0.6601016295469645
43,-112,2004,CO2,9.340e-05,-0.6601984677450908
53,-93,2014,CCl3F,6.510e-11,-0.6603529441091723
68,-122,2012,CCl2F2,9.270e-11,-0.6605899349273122
53,-118,2012,CCl2F2,9.270e-11,-0.6605899349273122
47,-126,2012,CCl2F2,9.270e-11,-0.6605899349273122
53,-121,2012,N2O,9.970e-11,-0.6609136332442149
64,-139,2012,N2O,9.970e-11,-0.6609136332442149
67,-78,2012,N2O,9.970e-11,-0.6609136332442149
60,-93,2012,N2O,9.960e-11,-0.66091610369254
69,-61,2012,N2O,9.960e-11,-0.66091610369254
82,-112,2012,N2O,9.960e-11,-0.66091610369254
66,-132,2012,N2O,9.960e-11,-0.66091610369254
83,-115,2012,N2O,9.950e-11,-0.6609185741408649
68,-106,2012,N2O,9.950e-11,-0.6609185741408649
72,-122,2012,N2O,9.940e-11,-0.6609210445891899
68,-130,2012,N2O,9.930e-11,-0.6609235150375148
60,-91,2012,N2O,9.920e-11,-0.6609259854858398
83,-138,2012,N2O,9.910e-11,-0.6609284559341647
60,-118,2012,N2O,9.910e-11,-0.6609284559341647
51,-69,2012,N2O,9.900e-11,-0.6609309263824897
49,-85,2012,N2O,9.900e-11,-0.6609309263824897
43,-53,2012,N2O,9.900e-11,-0.6609309263824897
68,-55,2012,N2O,9.890e-11,-0.6609333968308146
68,-69,2012,N2O,9.880e-11,-0.6609358672791397
65,-58,2012,N2O,9.880e-11,-0.6609358672791397
56,-61,2012,N2O,9.870e-11,-0.6609383377274646
71,-138,2012,N2O,9.860e-11,-0.6609408081757895
68,-68,2012,N2O,9.840e-11,-0.6609457490724394
55,-115,2012,N2O,9.820e-11,-0.6609506899690893
66,-94,2012,N2O,9.810e-11,-0.6609531604174143
66,-119,2012,N2O,9.800e-11,-0.6609556308657393
66,-85,2012,N2O,9.800e-11,-0.6609556308657393
53,-72,2012,N2O,9.800e-11,-0.6609556308657393
62,-93,2012,N2O,9.790e-11,-0.6609581013140642
65,-132,2012,N2O,9.780e-11,-0.6609605717623891
67,-132,2012,N2O,9.770e-11,-0.6609630422107141
74,-105,2012,N2O,9.720e-11,-0.6609753944523389
83,-114,2012,N2O,9.690e-11,-0.6609828057973137
83,-96,2012,N2O,9.680e-11,-0.6609852762456386
66,-95,2012,N2O,9.640e-11,-0.6609951580389385
64,-70,2012,N2O,9.570e-11,-0.6610124511772132
67,-60,2012,N2O,9.510e-11,-0.6610272738671629
75,-86,2012,N2O,9.490e-11,-0.6610322147638128
83,-122,2012,N2O,9.490e-11,-0.6610322147638128
80,-57,2012,N2O,9.400e-11,-0.6610544487987374
42,-109,2012,N2O,9.360e-11,-0.6610643305920373
50,-83,2012,N2O,9.340e-11,-0.6610692714886871
63,-99,2012,CCl2F2,9.260e-11,-0.6610782403076598
67,-81,2012,CCl2F2,9.260e-11,-0.6610782403076598
77,-139,2012,N2O,9.270e-11,-0.6610865646269618
81,-116,2012,N2O,9.250e-11,-0.6610915055236117
79,-102,2012,N2O,9.110e-11,-0.6611260918001611
81,-73,2008,CCl2F2,7.930e-11,-0.6612127607317267
82,-132,2008,CCl2F2,7.930e-11,-0.6612127607317267
67,-87,2012,CCl2F2,9.250e-11,-0.6615665456880074
45,-67,2005,CCl3F,6.230e-11,-0.6617813602214451
75,-86,2012,CCl2F2,9.240e-11,-0.662054851068355
68,-51,2012,CCl2F2,9.240e-11,-0.662054851068355
79,-98,2012,CCl2F2,9.240e-11,-0.662054851068355
47,-137,2012,CCl2F2,9.240e-11,-0.662054851068355
64,-119,2004,CO2,9.310e-05,-0.6623830054765811
85,-116,2004,CO2,9.310e-05,-0.6623830054765811
83,-122,2017,CCl2F2,7.920e-11,-0.6624322000069951
58,-91,2017,CCl2F2,7.920e-11,-0.6624322000069951
68,-136,2012,CCl2F2,9.230e-11,-0.6625431564487028
73,-51,2012,CCl2F2,9.230e-11,-0.6625431564487028
62,-68,2012,CCl2F2,9.230e-11,-0.6625431564487028
79,-79,2017,CCl2F2,7.910e-11,-0.6629830298533524
63,-119,2017,CCl2F2,7.910e-11,-0.6629830298533524
49,-75,2004,CO2,9.300e-05,-0.6631111847204113
58,-105,2012,N2O,9.830e-12,-0.6631338251538514
79,-123,2012,N2O,9.820e-12,-0.6631340721986839
83,-91,2012,N2O,9.790e-12,-0.6631348133331815
66,-104,2012,N2O,9.790e-12,-0.6631348133331815
64,-97,2012,N2O,9.960e-13,-0.663352064558878
42,-69,2012,CCl2F2,9.210e-11,-0.663519767209398
63,-62,2012,CCl2F2,9.210e-11,-0.663519767209398
62,-93,2008,CCl3F,7.180e-11,-0.6635473206277793
70,-97,2008,CCl2F2,7.880e-11,-0.6636860927176427
63,-54,2008,CCl2F2,7.880e-11,-0.6636860927176427
84,-137,2004,CO2,9.290e-05,-0.6638393639642414
66,-134,2012,CCl2F2,9.200e-11,-0.6640080725897456
63,-132,2017,CCl2F2,7.890e-11,-0.6640846895460674
82,-77,2018,CO2,8.550e-05,-0.6644408299310407
83,-98,2012,CCl2F2,9.190e-11,-0.6644963779700931
82,-54,2012,CCl2F2,9.190e-11,-0.6644963779700931
62,-109,2012,CCl2F2,9.190e-11,-0.6644963779700931
80,-77,2017,CCl2F2,7.880e-11,-0.6646355193924248
82,-90,2017,CCl2F2,7.880e-11,-0.6646355193924248
61,-137,2008,CCl2F2,7.860e-11,-0.664675425512009
65,-86,2008,CCl2F2,7.860e-11,-0.664675425512009
81,-60,2012,CCl2F2,9.170e-11,-0.6654729887307884
82,-108,2008,CCl2F2,7.840e-11,-0.6656647583063755
46,-126,2006,CCl3F,7.540e-11,-0.6657357880323589
68,-95,2012,CCl2F2,9.160e-11,-0.665961294111136
50,-51,2004,CCl3F,7.220e-11,-0.66610216753406
82,-97,2017,CCl2F2,7.850e-11,-0.6662880089314972
61,-71,2017,CCl3F,6.350e-11,-0.6663657094268124
68,-93,2012,CCl2F2,9.150e-11,-0.6664495994914836
74,-120,2012,CCl2F2,9.150e-11,-0.6664495994914836
68,-131,2012,CCl2F2,9.150e-11,-0.6664495994914836
83,-67,2012,CCl2F2,9.150e-11,-0.6664495994914836
65,-97,2012,CCl2F2,9.150e-11,-0.6664495994914836
78,-114,2008,CCl2F2,7.820e-11,-0.6666540911007419
48,-105,2004,CO2,9.250e-05,-0.6667520809395618
67,-81,2014,N2O,9.990e-10,-0.6667905418924504
61,-115,2014,N2O,9.990e-10,-0.6667905418924504
82,-74,2014,N2O,9.990e-10,-0.6667905418924504
66,-62,2014,N2O,9.990e-10,-0.6667905418924504
83,-128,2014,N2O,9.990e-10,-0.6667905418924504
58,-54,2014,N2O,9.990e-10,-0.6667905418924504
58,-74,2014,N2O,9.990e-10,-0.6667905418924504
64,-56,2014,N2O,9.990e-10,-0.6667905418924504
69,-91,2014,N2O,9.980e-10,-0.6668145748514149
60,-80,2014,N2O,9.980e-10,-0.6668145748514149
54,-80,2014,N2O,9.980e-10,-0.6668145748514149
68,-93,2014,N2O,9.980e-10,-0.6668145748514149
57,-124,2014,N2O,9.980e-10,-0.6668145748514149
80,-138,2014,N2O,9.980e-10,-0.6668145748514149
68,-127,2014,N2O,9.980e-10,-0.6668145748514149
65,-75,2014,N2O,9.980e-10,-0.6668145748514149
60,-105,2014,N2O,9.980e-10,-0.6668145748514149
42,-130,2014,N2O,9.980e-10,-0.6668145748514149
53,-69,2014,N2O,9.980e-10,-0.6668145748514149
67,-69,2014,N2O,9.980e-10,-0.6668145748514149
57,-115,2014,N2O,9.980e-10,-0.6668145748514149
82,-61,2014,N2O,9.970e-10,-0.6668386078103794
63,-94,2014,N2O,9.970e-10,-0.6668386078103794
63,-56,2014,N2O,9.970e-10,-0.6668386078103794
79,-79,2014,N2O,9.970e-10,-0.6668386078103794
40,-60,2014,N2O,9.970e-10,-0.6668386078103794
57,-66,2014,N2O,9.970e-10,-0.6668386078103794
62,-112,2014,N2O,9.970e-10,-0.6668386078103794
68,-108,2014,N2O,9.970e-10,-0.6668386078103794
82,-62,2014,N2O,9.970e-10,-0.6668386078103794
69,-139,2005,N2O,9.990e-11,-0.6668624422749274
62,-71,2005,N2O,9.990e-11,-0.6668624422749274
57,-51,2014,N2O,9.960e-10,-0.6668626407693439
80,-127,2014,N2O,9.960e-10,-0.6668626407693439
63,-121,2014,N2O,9.960e-10,-0.6668626407693439
64,-99,2014,N2O,9.960e-10,-0.6668626407693439
53,-93,2014,N2O,9.960e-10,-0.6668626407693439
69,-84,2014,N2O,9.960e-10,-0.6668626407693439
44,-117,2014,N2O,9.960e-10,-0.6668626407693439
62,-87,2014,N2O,9.960e-10,-0.6668626407693439
63,-134,2014,N2O,9.960e-10,-0.6668626407693439
60,-80,2005,N2O,9.980e-11,-0.6668649308954541
63,-57,2005,N2O,9.980e-11,-0.6668649308954541
64,-68,2005,N2O,9.980e-11,-0.6668649308954541
65,-129,2005,N2O,9.980e-11,-0.6668649308954541
67,-105,2005,N2O,9.970e-11,-0.6668674195159806
53,-65,2005,N2O,9.960e-11,-0.6668699081365073
66,-128,2005,N2O,9.960e-11,-0.6668699081365073
85,-124,2005,N2O,9.960e-11,-0.6668699081365073
60,-93,2005,N2O,9.950e-11,-0.6668723967570338
53,-140,2005,N2O,9.950e-11,-0.6668723967570338
69,-65,2005,N2O,9.940e-11,-0.6668748853775605
58,-88,2005,N2O,9.930e-11,-0.6668773739980871
69,-116,2005,N2O,9.910e-11,-0.6668823512391403
75,-117,2005,N2O,9.910e-11,-0.6668823512391403
68,-89,2005,N2O,9.900e-11,-0.666884839859667
66,-63,2014,N2O,9.950e-10,-0.6668866737283085
42,-101,2014,N2O,9.950e-10,-0.6668866737283085
53,-110,2014,N2O,9.950e-10,-0.6668866737283085
82,-58,2014,N2O,9.950e-10,-0.6668866737283085
67,-99,2014,N2O,9.950e-10,-0.6668866737283085
62,-64,2014,N2O,9.950e-10,-0.6668866737283085
54,-89,2014,N2O,9.950e-10,-0.6668866737283085
83,-113,2014,N2O,9.950e-10,-0.6668866737283085
81,-114,2014,N2O,9.950e-10,-0.6668866737283085
61,-61,2014,N2O,9.950e-10,-0.6668866737283085
57,-74,2014,N2O,9.950e-10,-0.6668866737283085
54,-137,2005,N2O,9.890e-11,-0.6668873284801935
67,-130,2005,N2O,9.880e-11,-0.6668898171007202
60,-110,2005,N2O,9.860e-11,-0.6668947943417733
66,-63,2005,N2O,9.860e-11,-0.6668947943417733
62,-61,2005,N2O,9.850e-11,-0.6668972829623
44,-63,2005,N2O,9.840e-11,-0.6668997715828265
63,-136,2005,N2O,9.820e-11,-0.6669047488238798
54,-77,2005,N2O,9.810e-11,-0.6669072374444064
41,-129,2014,N2O,9.940e-10,-0.6669107066872729
68,-94,2014,N2O,9.940e-10,-0.6669107066872729
67,-93,2014,N2O,9.940e-10,-0.6669107066872729
82,-94,2014,N2O,9.940e-10,-0.6669107066872729
69,-78,2005,N2O,9.790e-11,-0.6669122146854596
51,-116,2005,N2O,9.760e-11,-0.6669196805470394
56,-76,2005,N2O,9.750e-11,-0.6669221691675661
65,-118,2005,N2O,9.750e-11,-0.6669221691675661
67,-52,2005,N2O,9.710e-11,-0.6669321236496726
77,-82,2014,N2O,9.930e-10,-0.6669347396462374
67,-105,2014,N2O,9.930e-10,-0.6669347396462374
55,-140,2014,N2O,9.930e-10,-0.6669347396462374
65,-105,2014,N2O,9.930e-10,-0.6669347396462374
83,-80,2014,N2O,9.930e-10,-0.6669347396462374
64,-116,2014,N2O,9.930e-10,-0.6669347396462374
62,-134,2014,N2O,9.930e-10,-0.6669347396462374
67,-100,2014,N2O,9.930e-10,-0.6669347396462374
47,-73,2014,N2O,9.930e-10,-0.6669347396462374
73,-86,2012,CCl2F2,9.140e-11,-0.6669379048718311
68,-138,2005,N2O,9.680e-11,-0.6669395895112523
67,-81,2005,N2O,9.670e-11,-0.666942078131779
48,-135,2014,N2O,9.920e-10,-0.666958772605202
64,-117,2014,N2O,9.920e-10,-0.666958772605202
81,-104,2014,N2O,9.920e-10,-0.666958772605202
57,-76,2014,N2O,9.920e-10,-0.666958772605202
66,-130,2014,N2O,9.920e-10,-0.666958772605202
60,-100,2014,N2O,9.920e-10,-0.666958772605202
67,-68,2014,N2O,9.920e-10,-0.666958772605202
63,-80,2005,N2O,9.590e-11,-0.6669619870959919
45,-93,2005,N2O,9.570e-11,-0.666966964337045
59,-103,2005,N2O,9.560e-11,-0.6669694529575717
68,-79,2005,N2O,9.530e-11,-0.6669769188191514
67,-50,2005,N2O,9.510e-11,-0.6669818960602047
62,-109,2014,N2O,9.910e-10,-0.6669828055641664
64,-136,2014,N2O,9.910e-10,-0.6669828055641664
61,-90,2014,N2O,9.910e-10,-0.6669828055641664
78,-121,2014,N2O,9.900e-10,-0.6670068385231309
56,-60,2014,N2O,9.900e-10,-0.6670068385231309
83,-90,2014,N2O,9.900e-10,-0.6670068385231309
68,-111,2014,N2O,9.900e-10,-0.6670068385231309
53,-117,2014,N2O,9.900e-10,-0.6670068385231309
64,-69,2014,N2O,9.900e-10,-0.6670068385231309
68,-104,2005,N2O,9.360e-11,-0.667019225368104
53,-134,2014,N2O,9.890e-10,-0.6670308714820955
61,-71,2014,N2O,9.890e-10,-0.6670308714820955
83,-100,2014,N2O,9.890e-10,-0.6670308714820955
63,-140,2014,N2O,9.890e-10,-0.6670308714820955
50,-113,2005,N2O,9.220e-11,-0.6670540660554765
46,-56,2014,N2O,9.880e-10,-0.66705490444106
44,-66,2014,N2O,9.880e-10,-0.66705490444106
66,-99,2014,N2O,9.880e-10,-0.66705490444106
62,-88,2014,N2O,9.880e-10,-0.66705490444106
66,-87,2014,N2O,9.880e-10,-0.66705490444106
61,-96,2014,N2O,9.880e-10,-0.66705490444106
51,-72,2014,N2O,9.880e-10,-0.66705490444106
47,-60,2014,N2O,9.880e-10,-0.66705490444106
62,-107,2005,N2O,9.170e-11,-0.6670665091581095
68,-110,2014,N2O,9.870e-10,-0.6670789374000244
81,-128,2014,N2O,9.870e-10,-0.6670789374000244
44,-97,2014,N2O,9.870e-10,-0.6670789374000244
62,-81,2014,N2O,9.870e-10,-0.6670789374000244
45,-124,2014,N2O,9.870e-10,-0.6670789374000244
66,-59,2014,N2O,9.870e-10,-0.6670789374000244
46,-106,2014,N2O,9.870e-10,-0.6670789374000244
68,-70,2014,N2O,9.870e-10,-0.6670789374000244
67,-94,2014,N2O,9.860e-10,-0.667102970358989
73,-104,2014,N2O,9.860e-10,-0.667102970358989
68,-51,2014,N2O,9.860e-10,-0.667102970358989
43,-95,2014,N2O,9.860e-10,-0.667102970358989
49,-113,2014,N2O,9.860e-10,-0.667102970358989
52,-62,2014,N2O,9.850e-10,-0.6671270033179535
67,-103,2014,N2O,9.850e-10,-0.6671270033179535
64,-87,2014,N2O,9.850e-10,-0.6671270033179535
61,-94,2014,N2O,9.850e-10,-0.6671270033179535
83,-76,2014,N2O,9.850e-10,-0.6671270033179535
43,-58,2008,CCl2F2,7.810e-11,-0.6671487574979251
52,-68,2014,N2O,9.840e-10,-0.667151036276918
66,-70,2014,N2O,9.840e-10,-0.667151036276918
64,-80,2014,N2O,9.840e-10,-0.667151036276918
67,-127,2014,N2O,9.840e-10,-0.667151036276918
82,-114,2014,N2O,9.840e-10,-0.667151036276918
53,-106,2014,N2O,9.840e-10,-0.667151036276918
82,-119,2014,N2O,9.830e-10,-0.6671750692358825
65,-130,2014,N2O,9.830e-10,-0.6671750692358825
82,-123,2014,N2O,9.830e-10,-0.6671750692358825
61,-51,2014,N2O,9.830e-10,-0.6671750692358825
50,-79,2014,N2O,9.820e-10,-0.667199102194847
59,-110,2014,N2O,9.820e-10,-0.667199102194847
67,-76,2014,N2O,9.820e-10,-0.667199102194847
65,-124,2014,N2O,9.820e-10,-0.667199102194847
61,-68,2014,N2O,9.820e-10,-0.667199102194847
77,-57,2014,N2O,9.820e-10,-0.667199102194847
64,-129,2014,N2O,9.810e-10,-0.6672231351538115
47,-85,2014,N2O,9.810e-10,-0.6672231351538115
57,-140,2014,N2O,9.810e-10,-0.6672231351538115
62,-61,2014,N2O,9.800e-10,-0.6672471681127761
67,-130,2014,N2O,9.800e-10,-0.6672471681127761
50,-55,2014,N2O,9.790e-10,-0.6672712010717405
65,-86,2014,N2O,9.790e-10,-0.6672712010717405
82,-133,2014,N2O,9.790e-10,-0.6672712010717405
63,-130,2014,N2O,9.790e-10,-0.6672712010717405
69,-133,2014,N2O,9.790e-10,-0.6672712010717405
51,-96,2014,N2O,9.790e-10,-0.6672712010717405
59,-106,2014,N2O,9.780e-10,-0.667295234030705
47,-97,2014,N2O,9.780e-10,-0.667295234030705
58,-118,2014,N2O,9.780e-10,-0.667295234030705
68,-62,2014,N2O,9.780e-10,-0.667295234030705
66,-51,2014,N2O,9.780e-10,-0.667295234030705
66,-105,2014,N2O,9.780e-10,-0.667295234030705
67,-125,2014,N2O,9.780e-10,-0.667295234030705
80,-136,2014,N2O,9.770e-10,-0.6673192669896696
55,-109,2014,N2O,9.770e-10,-0.6673192669896696
81,-134,2014,N2O,9.750e-10,-0.6673673329075985
77,-131,2014,N2O,9.750e-10,-0.6673673329075985
62,-54,2014,N2O,9.740e-10,-0.6673913658665631
73,-100,2014,N2O,9.740e-10,-0.6673913658665631
77,-138,2014,N2O,9.740e-10,-0.6673913658665631
64,-140,2014,N2O,9.730e-10,-0.6674153988255275
58,-114,2014,N2O,9.730e-10,-0.6674153988255275
64,-68,2014,N2O,9.730e-10,-0.6674153988255275
82,-133,2012,CCl2F2,9.130e-11,-0.667426210252179
64,-92,2014,N2O,9.720e-10,-0.667439431784492
59,-116,2014,N2O,9.720e-10,-0.667439431784492
45,-68,2014,N2O,9.710e-10,-0.6674634647434566
66,-75,2014,N2O,9.710e-10,-0.6674634647434566
41,-133,2014,N2O,9.700e-10,-0.667487497702421
68,-114,2014,N2O,9.700e-10,-0.667487497702421
58,-71,2014,N2O,9.680e-10,-0.6675355636203502
58,-70,2014,N2O,9.680e-10,-0.6675355636203502
68,-100,2014,N2O,9.670e-10,-0.6675595965793145
59,-75,2014,N2O,9.670e-10,-0.6675595965793145
67,-57,2014,N2O,9.670e-10,-0.6675595965793145
51,-116,2014,N2O,9.670e-10,-0.6675595965793145
49,-51,2014,N2O,9.670e-10,-0.6675595965793145
77,-77,2014,N2O,9.660e-10,-0.6675836295382791
69,-130,2014,N2O,9.660e-10,-0.6675836295382791
68,-60,2014,N2O,9.660e-10,-0.6675836295382791
47,-109,2014,N2O,9.660e-10,-0.6675836295382791
44,-71,2014,N2O,9.660e-10,-0.6675836295382791
54,-55,2014,N2O,9.660e-10,-0.6675836295382791
65,-62,2014,N2O,9.660e-10,-0.6675836295382791
82,-71,2014,N2O,9.650e-10,-0.6676076624972436
74,-80,2014,N2O,9.650e-10,-0.6676076624972436
82,-107,2014,N2O,9.650e-10,-0.6676076624972436
68,-77,2014,N2O,9.640e-10,-0.667631695456208
83,-103,2014,N2O,9.640e-10,-0.667631695456208
67,-59,2008,CCl2F2,7.800e-11,-0.6676434238951084
59,-57,2014,N2O,9.630e-10,-0.6676557284151726
50,-128,2014,N2O,9.630e-10,-0.6676557284151726
82,-131,2014,N2O,9.630e-10,-0.6676557284151726
63,-64,2014,N2O,9.610e-10,-0.6677037943331016
82,-60,2014,N2O,9.610e-10,-0.6677037943331016
67,-83,2014,N2O,9.600e-10,-0.6677278272920661
79,-124,2014,N2O,9.590e-10,-0.6677518602510306
61,-70,2014,N2O,9.590e-10,-0.6677518602510306
80,-91,2014,N2O,9.580e-10,-0.6677758932099951
68,-78,2014,N2O,9.580e-10,-0.6677758932099951
68,-86,2014,N2O,9.580e-10,-0.6677758932099951
68,-53,2014,N2O,9.580e-10,-0.6677758932099951
62,-110,2014,N2O,9.580e-10,-0.6677758932099951
46,-77,2014,N2O,9.570e-10,-0.6677999261689597
44,-140,2014,N2O,9.560e-10,-0.6678239591279241
66,-122,2014,N2O,9.560e-10,-0.6678239591279241
80,-115,2014,N2O,9.560e-10,-0.6678239591279241
73,-71,2014,N2O,9.560e-10,-0.6678239591279241
63,-80,2014,N2O,9.560e-10,-0.6678239591279241
60,-121,2014,N2O,9.560e-10,-0.6678239591279241
68,-115,2014,N2O,9.560e-10,-0.6678239591279241
45,-99,2014,N2O,9.560e-10,-0.6678239591279241
63,-86,2014,N2O,9.560e-10,-0.6678239591279241
79,-74,2008,CCl3F,7.170e-11,-0.6678507650383737
68,-61,2014,N2O,9.540e-10,-0.6678720250458532
45,-87,2012,CCl2F2,9.120e-11,-0.6679145156325265
58,-60,2012,CCl2F2,9.120e-11,-0.6679145156325265
63,-80,2012,CCl2F2,9.120e-11,-0.6679145156325265
66,-57,2014,N2O,9.520e-10,-0.6679200909637821
68,-55,2014,N2O,9.510e-10,-0.6679441239227467
65,-57,2014,N2O,9.510e-10,-0.6679441239227467
49,-125,2014,N2O,9.500e-10,-0.6679681568817112
70,-90,2014,N2O,9.500e-10,-0.6679681568817112
66,-84,2014,N2O,9.500e-10,-0.6679681568817112
55,-92,2014,N2O,9.500e-10,-0.6679681568817112
